Uri,Nombre_Cancion_o_Album,Artista,Genero_Musical_Seed,Cancion_o_Album_Tipo,Año_Lanzamiento
spotify:track:3wyP2WEo4VBydDoV5fTmG1,Ángulo Muerto,Leiva,indie,track,2025
spotify:track:6uEDmB3du2C5VgnCSmCshV,Nunca la primera,Despistaos,indie,track,2025
spotify:track:4ckhPsQ5DRsbdjppRYs4Up,La Ironía Del Querer,Samuraï,indie,track,2025
spotify:track:4byqaM04lszNyL3RcySh6k,Querer,Viva Suecia,indie,track,2025
spotify:track:3UoP5V88jpqxzGeh6cQ5fJ,Mírame,Ultraligera,indie,track,2025
spotify:track:7fxYUtUWMetXp6LTLaGezL,Los tiempos que vivimos,La Maravillosa Orquesta del Alcohol,indie,track,2025
spotify:track:4uZRnGGnV4zzEJHkeCm9FE,Los Afortunados,Viva Suecia,indie,track,2025
spotify:track:75EqPDFPtq70WU5AyWl3uP,Infancia Mal Calibrada,Barry B,indie,track,2025
spotify:track:5KhKDn6FSoZK6zKq82TMaV,Una boda en Las Vegas,La La Love You,indie,track,2025
spotify:track:3uMchOcS72aMomLzYbUSZI,No te necesito para ser feliz,La Maravillosa Orquesta del Alcohol,indie,track,2025
spotify:track:0x6KUhEUHvvWvRghtAjV2k,Revolá,Sanguijuelas del Guadiana,indie,track,2025
spotify:track:67Ud4aao7DQmlsLphnTeoq,Subiendo como El Chava Jiménez,La Maravillosa Orquesta del Alcohol,indie,track,2025
spotify:track:7Gyk5oAGBGeDN5ra33iJET,Tú Y Yo Contra Los Demás,Viva Suecia,indie,track,2025
spotify:track:5AWoj80BcbIZrW1z7ELunb,Melancolía,Viva Suecia,indie,track,2025
spotify:track:3OPLIc4ivg0ccEV8KXLSE7,Fuimos Felices Aquí,Viva Suecia,indie,track,2025
spotify:track:5m8gxrOo5vlwntpyn75eHF,Cuarenta Mil,Leiva,indie,track,2025
spotify:track:0TjWln3dlSMwbB0gvHxlaU,Mala Prensa,Viva Suecia,indie,track,2025
spotify:track:5fsTdOUNUZIuygWZvIjYlv,Bajo Presión,Leiva,indie,track,2025
spotify:track:0br4xalYqlny0mMsVmVTGO,Tú No Lo Ves,Ultraligera,indie,track,2025
spotify:track:0SRpVh89j01SBV4RaoH6FQ,Dolor Y Gloria,Viva Suecia,indie,track,2025
spotify:track:1gYNo6sCys1dJEIFcgqlYr,Don't Look Back in Anger - Remastered,Oasis,indie,track,2025
spotify:track:0A6sqSxlqml1wjQLjuM4BH,Wonderwall - Remastered,Oasis,indie,track,2025
spotify:track:0TFTAtCYhp2tQ9KcJIZb55,undressed,sombr,indie,track,2025
spotify:album:6995GDS2bIGUcVPh3ZEM7m,indie genre is full of weirdosss :/ (except me),kaisexistence?,indie,album,2025
spotify:album:40k2uAQcxi9npwRyMuYCIp,indie genre is full of weirdosss :// (except me),kaisexistence?,indie,album,2025
spotify:album:3BfQEmBs4H5e4zJKVNtQDl,Jesus We Need You Now (Indie),12genresJesus,indie,album,2025
spotify:album:0Fj9WpJcZphIiSNlHvZAF1,An Indie's Testament,KonSlayer the Genre-Walker,indie,album,2025
spotify:album:0g6Aa39MyEnCFfrMIhBJq1,With You,Genre.Zone,indie,album,2025
spotify:album:1kPVvkpnu0plaj12hiDJKh,Mental Abuse,Brzi Arzi,indie,album,2025
spotify:track:2a8mqTYjErkuGZXvyu4wYV,Camouflage,Milky Chance,indie,track,2025
spotify:track:4whkhyXTrTgHKZzkUvdwoq,My Old Ways,Tame Impala,indie,track,2025
spotify:track:712KzUVmtBeFXgJhbMJY5o,Hecho para ti,LATIN MAFIA,indie,track,2025
spotify:track:1eQjvqHAHX5M6Mt2aj6HES,La calma,El Kanka,indie,track,2025
spotify:track:1q6daAlRCPVxg58WOweo3L,Tenemos la respuesta,ELYELLA,indie,track,2025
spotify:track:3ppKzJJeiveJtB03kuk43D,Verónica,TRISTÁN!,indie,track,2025
spotify:track:3dA0nVGkrx2FhGoZeSeDq9,debe ser,Valeria Castro,indie,track,2025
spotify:track:2X5N3VUNEp1nqOM1LkSfMJ,Corazón de Cristal,Alejandro Astola,indie,track,2025
spotify:track:2OZVskV28xxJjjhQqKTLSg,PIXELATED KISSES,Joji,indie,track,2025
spotify:track:2Qo9Nl1HF4RGY6jjWlNgPn,Nevermind,Leiva,indie,track,2025
spotify:track:16w9p2kOTG99J99MJSGg38,Diez segundos,Sidecars,indie,track,2025
spotify:track:6NnGyq9iQ0pdGGdTqkcfeW,Leivinha,Leiva,indie,track,2025
spotify:track:6XhNfClpgmOmSCW4ssPBHO,Vida Nueva,pablopablo,indie,track,2025
spotify:track:4J9NeOllTjeU3FS45G2g1H,Vuelta a casa,Noan,indie,track,2025
spotify:track:4rTH5ged0mkzLhOXhofhpY,Tanta vida,Xavibo,indie,track,2025
spotify:track:6b50qodJHOdoIlWHb8orCt,No creo en Dios,Tu Otra Bonita,indie,track,2025
spotify:track:1WXedvWw636XEhZNu6sBYG,Vete por donde viniste,Funambulista,indie,track,2025
spotify:track:4mXyzwdTjdMyCjxFuDagRk,La Salvaje,Paula Mattheus,indie,track,2025
spotify:track:2pTybbfIVMwtgQNArFb1ca,Collar,Carlos Ares,indie,track,2025
spotify:track:2rACiwwE77iQSAHl7aZwK2,Sombras Chinas,Xoel López,indie,track,2025
spotify:track:4wiG5fZAymqYbBqSwBtmuH,Días difíciles,La Maravillosa Orquesta del Alcohol,indie,track,2025
spotify:track:0PbELthBf27xiDKq8bKNXh,Marisol,Sexy Zebras,indie,track,2025
spotify:track:2iThqwxfBULc6pfzGV9i2m,El Pueblo,Ultraligera,indie,track,2025
spotify:track:7MPYlenlMD5bdMbWWLH1fu,Irremediable (feat. Siloé),Veintiuno,indie,track,2025
spotify:track:6nkQrHvWMu0vSse3nQGSPV,midsummer pipe dream,Guitarricadelafuente,indie,track,2025
spotify:track:6qN2SEbcCHEyasWBZqAgbn,Que nadie me llore,Funambulista,indie,track,2025
spotify:track:2X7oDLsSbacbUdXyk4NHdQ,D'amor traficante,Ralphie Choo,indie,track,2025
spotify:track:3KYSgbkF57aqeFr7keQ4lm,Ácido,Leiva,indie,track,2025
spotify:track:1nWvtkaxwFauHiNOHYF9d0,Stop Crying Your Heart Out - Remastered,Oasis,indie,track,2025
spotify:track:5gJrJQSLJztJahUXcbQCoE,Pide un deseo por mí,Veintiuno,indie,track,2025
spotify:track:0CZ9xKYhH3cMjpYEB9y7cF,tiene que ser más fácil,Valeria Castro,indie,track,2025
spotify:track:51TCxtQ1u4Qi655ekjDCZD,Feel It,d4vd,indie,track,2025
spotify:track:1W76QpRI7fzJZS93KVZ9Hw,Efímera,Rozalén,indie,track,2025
spotify:track:5o5gREn2fF6DIa4GHMviDO,Suena ABBA cuando enciendes el motor,Niña Polaca,indie,track,2025
spotify:track:5NyMvkA313Ym9VsuKkNA7R,Podemos vencer,ELYELLA,indie,track,2025
spotify:track:4SKVJNUcl8X1RGeP2jOmvT,Qué Les Voy a Decir,Éxtasis,indie,track,2025
spotify:track:3K7KiXKqojCNjsCbcLXnqb,Los días que vendrán (feat. Nina de Juan),Shinova,indie,track,2025
spotify:track:4ardmPQDEuZlDlDQtxu0fD,Gente Normal,Viva Suecia,indie,track,2025
spotify:track:2YM8ixSVDwi1HLuUDHyjad,Si bailas bailo,La Maravillosa Orquesta del Alcohol,indie,track,2025
spotify:track:4hAjY8ZxO6fxJOIgWD7POn,Monster Truck - GALLERY SESSION,Barry B,indie,track,2025
spotify:track:1Y0yo9M0NizVkZKUPm2sLK,Me Miras Mal,Ultraligera,indie,track,2025
spotify:track:5fZzxf8VWflfM13Z3m1yrd,Todo gira y vuelve,Shinova,indie,track,2025
spotify:track:1P5kf6SnKHDsep3WoB4VAm,Silla de Mimbre,Ultraligera,indie,track,2025
spotify:track:4AhU2forDivOU7B8cwmrOk,Una Bandera Que Nos Sirva A Los Dos,Viva Suecia,indie,track,2025
spotify:track:0n8YStBV1UtqtOjlg5tDqV,La codicia y capital de las fuerzas extranjeras,Niña Polaca,indie,track,2025
spotify:track:3RAEZZRFd8pkszpu65ifaJ,"La Ruina (feat. Niña Polaca, La Maravillosa Orquesta del Alcohol)",Veintiuno,indie,track,2025
spotify:track:2Q12wBicdnoLI6F343qcHk,Hula Girl,The Neighbourhood,indie,track,2025
spotify:track:0On1SxfkvTOfzvjVgFLK7V,Obsolete,Tame Impala,indie,track,2025
spotify:track:0gwCQvjDPCTFEq9790FGdC,Piece Of Heaven,Tame Impala,indie,track,2025
spotify:track:356x2OD1llA9NfOMXVmGSk,To Space,Kings of Leon,indie,track,2025
spotify:track:7t0ohvf7w4e8VacR124wbA,doing my best,Hazlett,indie,track,2025
spotify:track:4EGilW7VYfTULk4RENDfJp,White Gloves ii,Khruangbin,indie,track,2025
spotify:track:2TugrDKkd55mfVOMVZsfO8,who’s your boyfriend,Royel Otis,indie,track,2025
spotify:track:1735xgk2J8CHCGY2LS1HM6,Private,The Neighbourhood,indie,track,2025
spotify:track:0LWEHyHhC3HRwBjbgPbAmI,Lágrima,PANTERA BLUE,indie,track,2025
spotify:track:4LqkSEGv7SpGzruiSTkfL5,Afterthought,Tame Impala,indie,track,2025
spotify:track:1DFmBjoeQN9DpOVTEewyx0,Ojos Tristes (with The Marías),Selena Gomez,indie,track,2025
spotify:track:4E0P1xs3JNmsNr5c5nFTZJ,Back To Me,The Marías,indie,track,2025
spotify:track:6Njoyu4X5lMORCxImcam1K,yellowstone (holding you),Matt Hansen,indie,track,2025
spotify:track:1grOl5UNPBMDtrW96KbNdH,Oblivion,Tame Impala,indie,track,2025
spotify:track:1n4Y7LSSZ38HgEdpPpivpg,Post Sex Clarity,Lola Young,indie,track,2025
spotify:track:7IGOMg3KwOqHAvvUAPXE7B,"How Long, How Low?",Chance Peña,indie,track,2025
spotify:track:2SGyf0hCuB81F85cHXuRjl,So Cold,Balu Brigada,indie,track,2025
spotify:track:5x0zW1JcdON7Zli2umGEJg,No Reply,Tame Impala,indie,track,2025
spotify:track:1CSAUEapYQQOD50ardFG0K,Glide,NEIKED,indie,track,2025
spotify:track:7MZHqgTVTnN6xZGYAcEEAf,Rein Me In (with Olivia Dean),Sam Fender,indie,track,2025
spotify:track:02KWhwsDjIX8ZXgBgK9kOP,Sorry,Parcels,indie,track,2025
spotify:track:5Lfdb0KKLWKEns27p20uYt,i wish i knew how to quit you,sombr,indie,track,2025
spotify:track:1WurBf1lmtahpv7BUKaSQj,Live Forever - Remastered,Oasis,indie,track,2025
spotify:track:6UaIXNg4TUkpI9QGQYlFYi,Ya No Te Hago Falta (Con Ed Maverick),Sen Senra,indie,track,2025
spotify:track:7bxaFZ1O3cHkgLKMsdC3xR,Loser,Tame Impala,indie,track,2025
spotify:track:0Ji9UonfwC90rbZ4IaQhOb,City Walls,Twenty One Pilots,indie,track,2025
spotify:track:2cS7Mx24vjZQAPnWd2BwGK,Prizefighter,Mumford & Sons,indie,track,2025
spotify:track:22BA9h34P0Q2PGZudsEBco,The Contract,Twenty One Pilots,indie,track,2025
spotify:track:2djolYhefiXcUcmkebKweB,Supersonic - Remastered,Oasis,indie,track,2025
spotify:track:1eGYO1RzVRdphhWT86DSr9,Yougotmefeeling,Parcels,indie,track,2025
spotify:track:22xYHv2QEdKYKQO7jSAPM1,1.9.82.,Funambulista,indie,track,2025
spotify:track:2ut6MI52ynB3if9HuVDEM1,Personal Jesus - Live in Mexico City,Depeche Mode,indie,track,2025
spotify:track:0t1fdMrn7JOg9DDsT95bxt,we never dated,sombr,indie,track,2025
spotify:track:3J2jyCBJVwC6Ccql8JUd0e,In The End - from the Memento Mori Sessions,Depeche Mode,indie,track,2025
spotify:track:0CiXi9VLDxkQsN0YiegZif,Everything Counts - Live in Mexico City,Depeche Mode,indie,track,2025
spotify:track:4xNBoIatta9VGsX6hJnAba,Barco de carga,Ultraligera,indie,track,2025
spotify:track:1MLjW7uYnc3xE5NLoFEHNs,Mi diario,Ginebras,indie,track,2025
spotify:track:1VS0dLFTd0kAxhRbObfd1y,El momento exacto,Sidecars,indie,track,2025
spotify:track:3Mitz1jYppBNT258IJNLYE,Stand by Me - Remastered,Oasis,indie,track,2025
spotify:track:2H4E8GzzK0ygAB0ZQWXgou,No quiero fluir,Mercedes Cañas,indie,track,2025
spotify:track:4xm6mo6kGFnYyxNkjYYcq1,Tu nombre,ELYELLA,indie,track,2025
spotify:track:1eEEgMWTx6MjDk9lp3TvJQ,Los días malos,Niña Polaca,indie,track,2025
spotify:track:08ByGCwtPp8ejKqZ9tfR2g,Comerte La Boca,Javi Chapela,indie,track,2025
spotify:track:7l12MesVRcUyoGWAWJjwzg,Un Castigo,Natalia Lacunza,indie,track,2025
spotify:track:4ah3T6FYOa1K90JxFcPFZP,Hoy va a ser el día,Miss Caffeina,indie,track,2025
spotify:track:72SrPUM4p49U93OFxyUcu0,Tonyo,Rojuu,indie,track,2025
spotify:track:3BUc2A0MJ53FHwiy3eohBt,Nobody New,The Marías,indie,track,2025
spotify:track:5TVm2k41V2pUnuCx0ocICk,Splendor - Любовь втроём,Rojuu,indie,track,2025
spotify:track:4FeYX8QKpNA1Nof6XLsMnv,S P E Y S I D E,Bon Iver,indie,track,2025
spotify:track:4iyCORYRUEVoGZ8aU0DN7F,Sun,Derik Fein,indie,track,2025
spotify:track:012LR1KvgL8GvHryu0zMoc,Worst Enemy,Marino,indie,track,2025
spotify:track:7rtimV8VJI95YUr0jCnpWv,In The Morning,Culture Wars,indie,track,2025
spotify:track:3UFePyU0mSJvGONoLWKTeW,Planet,The Neighbourhood,indie,track,2025
spotify:track:1WKafez8TM4dVYlSsxi6dS,Always Love featuring Hyunjin (Stray Kids),d4vd,indie,track,2025
spotify:track:19HWG52zjo54p7naO3SQlf,VETIVER Y AMARETTO,HUMBE,indie,track,2025
spotify:track:3M8bJdRfYj1S5iKZIgwAnH,harvest sky,Oklou,indie,track,2025
spotify:track:6iWK4oyy9z1qBVbsAlwRhm,Caroline,Mumford & Sons,indie,track,2025
spotify:track:7qOBKhD1a54OvLvVee2tGf,Cobra,Geese,indie,track,2025
spotify:track:5UW4tA4j23YL6kDfRw3rWT,mangetout,Wet Leg,indie,track,2025
spotify:track:6tp670G39fAwx8Hjrb4HqV,i hate this tune,Royel Otis,indie,track,2025
spotify:track:5cbDTZG8lBJqVVa2zqROPI,Taxes,Geese,indie,track,2025
spotify:track:4T3bJgWiT1Gy0rQo0Jpu9n,El fin y el medio,Jorge Drexler,indie,track,2025
spotify:track:6GCcY6dVDVGxo52OZq9HVW,Sideways,Balu Brigada,indie,track,2025
spotify:track:5ViLKrbyL3HD6wsq3AB9eI,White Keys,Dominic Fike,indie,track,2025
spotify:track:4hh3Mxi9tdIG49zlb3fQhJ,Divine Feelings,Vance Joy,indie,track,2025
spotify:track:54Lie66KFAGm0g2GDXOVtg,No One Wants To Die Alone - Acoustic Version,Benjamin Steer,indie,track,2025
spotify:track:7r4NrHM4w6tJystfMbse4C,Summerinlove,Parcels,indie,track,2025
spotify:track:75XfhrDL2yrVaQoA0UOJrf,la mexicana,Paloma Morphy,indie,track,2025
spotify:track:5QrXG4SLiyAo58HaHEJi19,say something,Royel Otis,indie,track,2025
spotify:track:6cjALjYTubXSbLRXrnCNgY,Ifyoucall,Parcels,indie,track,2025
spotify:track:12wDKbddX9bUYHd1Rl8gmu,Not My World,Tame Impala,indie,track,2025
spotify:track:3McBKxKZLXbE4czUezk5QG,End Of Summer,Tame Impala,indie,track,2025
spotify:track:6w3CSbuIdGs490RfvcxLrG,come on home,Royel Otis,indie,track,2025
spotify:track:4McNFhpoioMJWOsI3NRBaC,Divine Feelings - Acoustic,Vance Joy,indie,track,2025
spotify:track:7j6PWLaubVavCLE4peea8S,Backseat,Balu Brigada,indie,track,2025
spotify:track:0s4LK91rXYM52FQiAI50x6,NIRVANA,HUMBE,indie,track,2025
spotify:track:0jm9A6eXBs4yYF7oG1whpv,MAGIA OSCURA,HUMBE,indie,track,2025
spotify:track:23CeOIaLMKLy0USmclaW69,Nobody Lives Here - The Vashon Sessions,SYML,indie,track,2025
spotify:track:5EMOn9xEu4wC9FO5KPglCL,DUEÑO DEL CIELO,HUMBE,indie,track,2025
spotify:track:1RjfLWV1DH6wVKjnv0zM8W,ORIGAMIIIIIIIIIII,HUMBE,indie,track,2025
spotify:track:6SA3oIwGyURRVZkbvC5lQD,moody,Royel Otis,indie,track,2025
spotify:track:6eb7YY6SuQvuqRjvApK7KM,REM II,HUMBE,indie,track,2025
spotify:track:6J9VkPveNBXDC7ybLPOrLJ,car,Royel Otis,indie,track,2025
spotify:track:09M4liQZRlkko8l4lGVc2M,SÁBANAS,HUMBE,indie,track,2025
spotify:track:6hqYGhMPXkcwB9iyJli3OK,ASHWAGANDHA,HUMBE,indie,track,2025
spotify:track:6vAdKhF0MrtHo32J0rRySQ,MURALLAS,HUMBE,indie,track,2025
spotify:track:58nguiUrfLUHWX4r6OHh0p,HERA,HUMBE,indie,track,2025
spotify:track:4DOp66dTHPCy2ICXWVkkPE,VEGAS,HUMBE,indie,track,2025
spotify:track:5OeQqZE6TFPSZ4XKrSeu9B,REM,HUMBE,indie,track,2025
spotify:track:2XUx8PCXGpP1XhZJMGiUol,Chest Pain (I Love),Malcolm Todd,indie,track,2025
spotify:track:3x41wi60bGPm3Zf8VWbuMF,50mm,HUMBE,indie,track,2025
spotify:track:4GzPsmNv9XdKHI98qYZIhC,Name - Live at Stagecoach California’s Country Music Festival,The Goo Goo Dolls,indie,track,2025
spotify:track:7Kyfw8u6etOY1OkeEw2cMy,Rushmere,Mumford & Sons,indie,track,2025
spotify:track:54oMTaZ94z2bwgQccWfc15,HARRY STAMPER,HUMBE,indie,track,2025
spotify:track:1J6ZMaOzEvsy3pPFbMi1LB,Perfect Pair,R.L. Beats,indie,track,2025
spotify:track:7Bczytfc62eccD7kSqSnFh,Sola - House Alone Remix,Hillkidd,indie,track,2025
spotify:track:0GxkWCaowNJxbaCdrcAPFe,Flying Away with You,WhoMadeWho,indie,track,2025
spotify:track:3J8zlBElo97VLMiLfufyR8,Abrázame,Siddhartha,indie,track,2025
spotify:track:5iALdwbhnUHa8zGStA3h1J,Parachute,Hayley Williams,indie,track,2025
spotify:track:1gqxVK8URuPT86iFbv2vVL,The Sofa,Wolf Alice,indie,track,2025
spotify:track:4AxlPJgmfKdt1ajl2Uf6iO,Termonuclear,Perfecto Miserable,indie,track,2025
spotify:track:3KZTPBbTMFLNbfoQoxEpXn,tower of memories,ivri,indie,track,2025
spotify:track:22UXcHkB8wArgD6H8Si4Ui,Miracle,Benjamin Steer,indie,track,2025
spotify:track:5428HTy2dqDLwQ7iDth6Lc,Off My Head,Oliver Malcolm,indie,track,2025
spotify:track:12zzqWVkgNwlMf8BJ577I7,Say My Name In Your Sleep,Maisie Peters,indie,track,2025
spotify:track:0no4ltao7OypnjEFtZQ0Uj,OMG,The Neighbourhood,indie,track,2025
spotify:track:0vYdtKJFWHGmyTtai6JDDn,The Crystal Ship,Cigarettes After Sex,indie,track,2025
spotify:track:1LYdu02RKlGxYEYyGbQNhe,Zombie,The Neighbourhood,indie,track,2025
spotify:track:0fFPWoqcdEDfIpS7wk6shV,Holy Ghost,The Neighbourhood,indie,track,2025
spotify:track:333yAfKnYq4V3hl6uA95wI,Lovebomb,The Neighbourhood,indie,track,2025
spotify:track:44tb4TdFVliafU17EQg28J,Red Moon,Tom Misch,indie,track,2025
spotify:track:4l1lNsZQGiq597PgORdJgM,Diamonds,LEISURE,indie,track,2025
spotify:track:3KduRAJlBZlOU8tsc9JdNC,One in a Million,LEISURE,indie,track,2025
spotify:track:0LMH04QeEZLVsJx9awYvsT,Bandit (Dorian Electra Remix),Daya,indie,track,2025
spotify:track:76yTFemIPkrWyiUEIrxNPI,Señal De Dios,Saramalacara,indie,track,2025
spotify:track:1GLpxKAMh0NvdfFD6F8uXs,Count The Ways,The Last Dinner Party,indie,track,2025
spotify:track:68J3LlhUoOrfnpJ3zVK09A,Little By Little - Remastered,Oasis,indie,track,2025
spotify:track:1o2D4uroeEIb4xLVcBHT6P,Siento que merezco más - A COLORS SHOW,LATIN MAFIA,indie,track,2025
spotify:track:6EC8WKlArPIeWznmf79OMk,All I Am,Chance Peña,indie,track,2025
spotify:track:1QiBZLXFP7BAIpMOMjo5ra,"I Got You, Honey",Ocie Elliott,indie,track,2025
spotify:track:5reWe6VIloY1CNYhzdApCl,Hold On,Rhye,indie,track,2025
spotify:track:6PtvYwIwjxzdiGp75CpSEq,COMPASS,Matt Hansen,indie,track,2025
spotify:track:4mxFaIwx27IQyUYYeuUfcm,stranger,Amistat,indie,track,2025
spotify:track:1uEap95VIj54OPYOSUdMfg,Anna Karenina,Cigarettes After Sex,indie,track,2025
spotify:track:6zZJ3GsrwkRYNbJfJ3CXYi,Love Brought Weight,Old Sea Brigade,indie,track,2025
spotify:track:3QBbAUawQOZ2EHrb3EiP6z,Rock & Roll,Oliver Malcolm,indie,track,2025
spotify:track:17EVNTLaA1unyp48sahMDz,Younger Days,Ocie Elliott,indie,track,2025
spotify:track:4fg4bKTCScDxGOD08HOhPN,Feeling Fine,Ocie Elliott,indie,track,2025
spotify:track:7gX02EZpixtgIuiygeYGtj,Perfecto Final,Conociendo Rusia,indie,track,2025
spotify:track:12ultei6RG7H4r06wJii5h,Malibu,Mumford & Sons,indie,track,2025
spotify:track:6kffh7yHiAwOlnmw4Bf9io,The Treadmill,Sam Fender,indie,track,2025
spotify:track:35Tzu0ZfS2YoDNsHfFIR7a,queen of the season,Hazlett,indie,track,2025
spotify:track:2hgLE7m6TzT1PyE41r1xbf,Hot Like Fire - Bonus,The xx,indie,track,2025
spotify:track:3CVQG2E6CL91pTeggbJOSj,FOREVER AGAIN,Matt Hansen,indie,track,2025
spotify:track:4HTlBVWZuJ0aOmp27tW5CN,aura talk,Saramalacara,indie,track,2025
spotify:track:0zbnSb9ifMWivpl5pfHH70,FOUND,Matt Hansen,indie,track,2025
spotify:track:4dReLsqSqYhrC83Qgg7Lyx,See You On Monday (You're Lost),Tame Impala,indie,track,2025
spotify:track:1yglDxIV1LuswTqoV7YFLa,Sundown,LEISURE,indie,track,2025
spotify:track:0k4XDoI1iCB3fV2RstqiYA,THINGS BEHIND THINGS BEHIND THINGS,Bon Iver,indie,track,2025
spotify:track:0mZ4AZbfdgf4hvOgeHngX6,Sound of You (ft TEED),ANOTR,indie,track,2025
spotify:track:3ZuIruaanYV4SRdVM9cLUM,DON'T WANNA GO HOME,Adrien Nunez,indie,track,2025
spotify:track:4zMbUp4WDZxVeEeBpdgtH4,Vueltas,Not for Radio,indie,track,2025
spotify:track:5Y4z8qgMa08CgPKeIGou51,Stupid Boy,The Neighbourhood,indie,track,2025
spotify:track:6hCHlNGUPq5nAUSVPGPEhT,tolerance,Asal,indie,track,2025
spotify:track:2GR3y9iXb5Lae2KLQJUy2J,I'm Always On Stage,Sam Fender,indie,track,2025
spotify:track:0HA0F6W8khJgVgZwSEdTgN,Showbiz,Hayley Williams,indie,track,2025
spotify:track:4KVYz4U1Vm3pvjhhhS1E6s,davina mccall,Wet Leg,indie,track,2025
spotify:track:0Jspxf6aQbVmZo0o6TSm00,Snow on The Bluff,Evening Elephants,indie,track,2025
spotify:track:6NarIXlTbRfD9WU7YvXSTM,Summer Uptown (feat. d4vd),jasontheween,indie,track,2025
spotify:track:4PcUhNQarvbJQ3Vui6pwep,NOBODY,ZEP,indie,track,2025
spotify:track:2TAKt1x0k9AltDJm31GhEu,Bleed (feat. Omar Apollo),Malcolm Todd,indie,track,2025
spotify:track:0M1evXRJCazgbsSjloZ8yh,Days Like This,Late Night Thoughts,indie,track,2025
spotify:track:5yKfoYiHtMr7v6A1dk5ooh,Just Two Girls,Wolf Alice,indie,track,2025
spotify:track:5LfgzPHvka22FdRAxOme6m,"At The Beach, In Every Life",Gigi Perez,indie,track,2025
spotify:track:58RHoDGCpfke4frcBzdGIN,Sunset Tower,Conan Gray,indie,track,2025
spotify:track:3MNU76IT5uNusundCEVZcK,Get On Back,Chance Peña,indie,track,2025
spotify:track:5edI6LFlS8Y4StGE1y693s,who’s your boyfriend - Acoustic,Royel Otis,indie,track,2025
spotify:track:34h31lc2V4xXgOITPZyZ5F,Let It All Out,LEISURE,indie,track,2025
spotify:track:5JIvLDz29AruBymYIzF0e8,Just Like a Woman,Jeff Buckley,indie,track,2025
spotify:track:6agJfQcsImxLY1JnnV7RqH,Naked And Alive,Milky Chance,indie,track,2025
spotify:track:46Z5rsljLIxT0l5G559KkK,Play Me,Neil Diamond,indie,track,2025
spotify:track:2piywRQIsqCM9cei6ZYTkl,Bloom Baby Bloom,Wolf Alice,indie,track,2025
spotify:track:5qyd8En32ATikqQ9w69FXR,Daisy Chain,The Neighbourhood,indie,track,2025
spotify:track:4lC5STpnrBm7aXMls2zGqJ,The Scythe,The Last Dinner Party,indie,track,2025
spotify:track:25FOGv3zg0QIFBDIDZ1n9F,Eyes Don't Lie,Kingfishr,indie,track,2025
spotify:track:3tqJwYkJRvHAGafadraMXK,Corpus Christi Carol,Jeff Buckley,indie,track,2025
spotify:track:3h1SACNX5U6CytntiBHEZn,All I Ever Asked (with sombr),Rachel Chinouriri,indie,track,2025
spotify:track:6MC2YG2hJwotIhtc2CUoOL,By the Way,Ocie Elliott,indie,track,2025
spotify:track:7JQjSQiPjkAlZbIlrm5njS,FORGET YOU,Dutch Melrose,indie,track,2025
spotify:track:6xgNV9489zKLRXnvpiZQXJ,This Is The World (I Made It For You),Magdalena Bay,indie,track,2025
spotify:track:6fZuK9dEb5s9jWQRhiiJhO,EYES ON ME,asteria,indie,track,2025
spotify:track:64mTCKWzB82yf7YOb6gT7k,Second Best,The Last Dinner Party,indie,track,2025
spotify:track:55HNlGq8vdzEFYxw47KcZi,Tides,The Neighbourhood,indie,track,2025
spotify:track:0XbhjUiArB4xCE1z4msd6w,Rabbit,The Neighbourhood,indie,track,2025
spotify:track:1VUq6bJzNSiCjCctDkaOe5,"Night Flight - Live at Sin-é, New York, NY - July/August 1993",Jeff Buckley,indie,track,2025
spotify:track:4sZiD2qaCXcpPVrgo1CN2x,blue jean,Hazlett,indie,track,2025
spotify:track:1XMBjGYUakFEjI4ZaISVt2,"The Field (feat. The Durutti Column, Tariq Al-Sabir, Caroline Polachek & Daniel Caesar)",Blood Orange,indie,track,2025
spotify:track:3qLMXjMEqCLuCxu5KsJJQC,Bittersweet,Culture Wars,indie,track,2025
spotify:track:3iK84Ty1Uzc8pdi5RIQwsO,Lil Ol Me,The Neighbourhood,indie,track,2025
spotify:track:1vJyZvRdxVtXaOJ4uFX2fH,SO MUCH HAS CHANGED - A COLORS SHOW,MARO,indie,track,2025
spotify:track:1pNEdS8LS4TKZgTSvfvl5C,Great Pretender,Dominic Fike,indie,track,2025
spotify:track:6mzVg4nrmN7WCR0duIlO64,Carry No Thing,SYML,indie,track,2025
spotify:track:4dSeaGZ6WWJLzPV7YEIBz4,Urutau,Nasa Histoires,indie,track,2025
spotify:track:7J9yJOa21b55I5GGUwFgfL,Inventing,Matilda Mann,indie,track,2025
spotify:track:7zku2rvsa345C0kwQ4OEyZ,pretty,JVKE,indie,track,2025
spotify:track:7IZMgrH0eRMvvhaxmKkgbd,A Girl Is A Gun,Lllyric?,indie,track,2025
spotify:track:7wR0zykN2dzYviTGcvV8BH,Sad Generation,Palaye Royale,indie,track,2025
spotify:track:4up9NoBIp8FzWud3D2L50S,Head in a Jar,Khamari,indie,track,2025
spotify:track:1WLfItpqW8NNP6VanqRKy0,punto,eroCaddeo,indie,track,2025
spotify:track:0cqrg8N4D0260NkHGUoS0z,Puddles,Not for Radio,indie,track,2025
spotify:track:0F8qBOzCYJkivd8pjCxd8m,Tenderness,LEISURE,indie,track,2025
